'Elapsed time','EEG Fp1'
48.510,6.185
48.512,3.994
48.514,1.823
48.516,-0.236
48.518,-2.148
48.520,-3.917
48.522,-5.549
48.524,-7.034
48.526,-8.334
48.528,-9.391
48.530,-10.152
48.532,-10.594
48.534,-10.749
48.536,-10.709
48.538,-10.626
48.540,-10.677
48.542,-11.034
48.544,-11.824
48.546,-13.090
48.548,-14.787
48.550,-16.771
48.552,-18.825
48.554,-20.703
48.556,-22.156
48.558,-22.993
48.560,-23.103
48.562,-22.480
48.564,-21.215
48.566,-19.492
48.568,-17.548
48.570,-15.634
48.572,-13.959
48.574,-12.658
48.576,-11.761
48.578,-11.195
48.580,-10.814
48.582,-10.442
48.584,-9.937
48.586,-9.217
48.588,-8.294
48.590,-7.238
48.592,-6.153
48.594,-5.125
48.596,-4.176
48.598,-3.274
48.600,-2.338
48.602,-1.287
48.604,-0.078
48.606,1.262
48.608,2.641
48.610,3.924
48.612,4.970
48.614,5.670
48.616,5.956
48.618,5.807
48.620,5.228
48.622,4.246
48.624,2.898
48.626,1.250
48.628,-0.597
48.630,-2.509
48.632,-4.337
48.634,-5.943
48.636,-7.236
48.638,-8.187
48.640,-8.814
48.642,-9.157
48.644,-9.249
48.646,-9.093
48.648,-8.672
48.650,-7.973
48.652,-7.027
48.654,-5.930
48.656,-4.826
48.658,-3.885
48.660,-3.252
48.662,-3.013
48.664,-3.169
48.666,-3.660
48.668,-4.388
48.670,-5.249
48.672,-6.166
48.674,-7.080
48.676,-7.956
48.678,-8.760
48.680,-9.453
48.682,-9.985
48.684,-10.296
48.686,-10.331
48.688,-10.036
48.690,-9.374
48.692,-8.332
48.694,-6.941
48.696,-5.286
48.698,-3.515
48.700,-1.831
48.702,-0.461
48.704,0.389
48.706,0.571
48.708,0.043
48.710,-1.129
48.712,-2.774
48.714,-4.648
48.716,-6.474
48.718,-7.988
48.720,-8.962
48.722,-9.241
48.724,-8.763
48.726,-7.565
48.728,-5.783
48.730,-3.629
48.732,-1.341
48.734,0.849
48.736,2.775
48.738,4.353
48.740,5.579
48.742,6.500
48.744,7.184
48.746,7.673
48.748,7.975
48.750,8.063
48.752,7.897
48.754,7.453
48.756,6.736
48.758,5.780
48.760,4.633
48.762,3.351
48.764,1.965
48.766,0.493
48.768,-1.061
48.770,-2.688
48.772,-4.361
48.774,-6.032
48.776,-7.622
48.778,-9.037
48.780,-10.171
48.782,-10.922
48.784,-11.208
48.786,-10.970
48.788,-10.205
48.790,-8.967
48.792,-7.370
48.794,-5.590
48.796,-3.826
48.798,-2.281
48.800,-1.112
48.802,-0.416
48.804,-0.217
48.806,-0.464
48.808,-1.069
48.810,-1.908
48.812,-2.863
48.814,-3.817
48.816,-4.667
48.818,-5.318
48.820,-5.684
48.822,-5.704
48.824,-5.335
48.826,-4.568
48.828,-3.424
48.830,-1.959
48.832,-0.254
48.834,1.585
48.836,3.418
48.838,5.082
48.840,6.394
48.842,7.187
48.844,7.345
48.846,6.844
48.848,5.780
48.850,4.349
48.852,2.814
48.854,1.420
48.856,0.337
48.858,-0.391
48.860,-0.841
48.862,-1.179
48.864,-1.584
48.866,-2.193
48.868,-3.045
48.870,-4.080
48.872,-5.158
48.874,-6.093
48.876,-6.708
48.878,-6.870
48.880,-6.507
48.882,-5.633
48.884,-4.334
48.886,-2.764
48.888,-1.126
48.890,0.376
48.892,1.560
48.894,2.321
48.896,2.649
48.898,2.640
48.900,2.469
48.902,2.353
48.904,2.477
48.906,2.959
48.908,3.807
48.910,4.930
48.912,6.169
48.914,7.354
48.916,8.359
48.918,9.138
48.920,9.729
48.922,10.225
48.924,10.721
48.926,11.275
48.928,11.873
48.930,12.433
48.932,12.816
48.934,12.895
48.936,12.575
48.938,11.843
48.940,10.761
48.942,9.469
48.944,8.142
48.946,6.962
48.948,6.077
48.950,5.584
48.952,5.507
48.954,5.799
48.956,6.350
48.958,7.005
48.960,7.606
48.962,8.023
48.964,8.177
48.966,8.077
48.968,7.801
48.970,7.477
48.972,7.248
48.974,7.214
48.976,7.402
48.978,7.760
48.980,8.166
48.982,8.485
48.984,8.619
48.986,8.544
48.988,8.327
48.990,8.125
48.992,8.117
48.994,8.471
48.996,9.284
48.998,10.567
49.000,12.235
49.002,14.114
49.004,15.996
49.006,17.661
49.008,18.918
49.010,19.644
49.012,19.790
49.014,19.406
49.016,18.620
49.018,17.610
49.020,16.562
49.022,15.623
49.024,14.872
49.026,14.308
49.028,13.873
49.030,13.476
49.032,13.040
49.034,12.527
49.036,11.937
49.038,11.312
49.040,10.704
49.042,10.163
49.044,9.721
49.046,9.382
49.048,9.123
49.050,8.897
49.052,8.640
49.054,8.283
49.056,7.775
49.058,7.091
49.060,6.255
49.062,5.346
49.064,4.480
49.066,3.774
49.068,3.333
49.070,3.200
49.072,3.353
49.074,3.713
49.076,4.177
49.078,4.651
49.080,5.070
49.082,5.432
49.084,5.772
49.086,6.145
49.088,6.605
49.090,7.171
49.092,7.817
49.094,8.482
49.096,9.075
49.098,9.509
49.100,9.710
49.102,9.646
49.104,9.332
49.106,8.827
49.108,8.219
49.110,7.606
49.112,7.074
49.114,6.669
49.116,6.394
49.118,6.212
49.120,6.059
49.122,5.852
49.124,5.530
49.126,5.053
49.128,4.416
49.130,3.659
49.132,2.847
49.134,2.062
49.136,1.394
49.138,0.904
49.140,0.619
49.142,0.506
49.144,0.478
49.146,0.413
49.148,0.177
49.150,-0.322
49.152,-1.102
49.154,-2.094
49.156,-3.150
49.158,-4.083
49.160,-4.729
49.162,-4.978
49.164,-4.815
49.166,-4.292
49.168,-3.506
49.170,-2.533
49.172,-1.405
49.174,-0.096
49.176,1.456
49.178,3.308
49.180,5.458
49.182,7.834
49.184,10.284
49.186,12.608
49.188,14.604
49.190,16.096
49.192,16.975
49.194,17.186
49.196,16.739
49.198,15.698
49.200,14.170
49.202,12.310
49.204,10.304
49.206,8.345
49.208,6.602
49.210,5.180
49.212,4.093
49.214,3.257
49.216,2.531
49.218,1.767
49.220,0.872
49.222,-0.148
49.224,-1.191
49.226,-2.083
49.228,-2.649
49.230,-2.770
49.232,-2.445
49.234,-1.788
49.236,-1.006
49.238,-0.354
49.240,-0.057
49.242,-0.266
49.244,-1.019
49.246,-2.244
49.248,-3.790
49.250,-5.456
49.252,-7.053
49.254,-8.420
49.256,-9.453
49.258,-10.106
49.260,-10.369
49.262,-10.272
49.264,-9.852
49.266,-9.162
49.268,-8.248
49.270,-7.145
49.272,-5.865
49.274,-4.388
49.276,-2.673
49.278,-0.678
49.280,1.619
49.282,4.172
49.284,6.865
49.286,9.503
49.288,11.854
49.290,13.698
49.292,14.873
49.294,15.324
49.296,15.108
49.298,14.367
49.300,13.300
49.302,12.107
49.304,10.956
49.306,9.956
49.308,9.155
49.310,8.567
49.312,8.147
49.314,7.842
49.316,7.584
49.318,7.289
49.320,6.878
49.322,6.284
49.324,5.471
49.326,4.440
49.328,3.252
49.330,1.995
49.332,0.772
49.334,-0.337
49.336,-1.295
49.338,-2.132
49.340,-2.928
49.342,-3.799
49.344,-4.861
49.346,-6.200
49.348,-7.841
49.350,-9.734
49.352,-11.749
49.354,-13.674
49.356,-15.253
49.358,-16.214
49.360,-16.323
49.362,-15.433
49.364,-13.517
49.366,-10.683
49.368,-7.160
49.370,-3.255
49.372,0.695
49.374,4.375
49.376,7.528
49.378,9.970
49.380,11.600
49.382,12.404
49.384,12.434
49.386,11.817
49.388,10.721
49.390,9.337
49.392,7.847
49.394,6.396
49.396,5.075
49.398,3.927
49.400,2.960
49.402,2.169
49.404,1.557
49.406,1.137
49.408,0.928
49.410,0.936
49.412,1.142
49.414,1.494
49.416,1.909
49.418,2.282
49.420,2.512
49.422,2.507
49.424,2.206
49.426,1.579
49.428,0.633
49.430,-0.589
49.432,-2.016
49.434,-3.562
49.436,-5.128
49.438,-6.619
49.440,-7.933
49.442,-8.975
49.444,-9.653
49.446,-9.890
49.448,-9.643
49.450,-8.913
49.452,-7.761
49.454,-6.313
49.456,-4.724
49.458,-3.161
49.460,-1.756
49.462,-0.584
49.464,0.338
49.466,1.034
49.468,1.542
49.470,1.888
49.472,2.067
49.474,2.053
49.476,1.813
49.478,1.346
49.480,0.684
49.482,-0.093
49.484,-0.876
49.486,-1.544
49.488,-1.983
49.490,-2.097
49.492,-1.815
49.494,-1.091
49.496,0.094
49.498,1.718
49.500,3.705
49.502,5.916
49.504,8.142
49.506,10.149
49.508,11.678
49.510,12.528
49.512,12.576
49.514,11.795
49.516,10.262
49.518,8.134
49.520,5.606
49.522,2.888
49.524,0.182
49.526,-2.340
49.528,-4.530
49.530,-6.283
49.532,-7.528
49.534,-8.249
49.536,-8.472
49.538,-8.270
49.540,-7.742
49.542,-7.004
49.544,-6.158
49.546,-5.287
49.548,-4.440
49.550,-3.637
49.552,-2.879
49.554,-2.161
49.556,-1.483
49.558,-0.861
49.560,-0.321
49.562,0.107
49.564,0.399
49.566,0.560
49.568,0.619
49.570,0.641
49.572,0.703
49.574,0.884
49.576,1.231
49.578,1.761
49.580,2.432
49.582,3.168
49.584,3.857
49.586,4.388
49.588,4.668
49.590,4.646
49.592,4.324
49.594,3.751
49.596,3.008
49.598,2.177
49.600,1.321
49.602,0.459
49.604,-0.429
49.606,-1.397
49.608,-2.509
49.610,-3.806
49.612,-5.302
49.614,-6.968
49.616,-8.747
49.618,-10.552
49.620,-12.300
49.622,-13.897
49.624,-15.261
49.626,-16.320
49.628,-17.025
49.630,-17.363
49.632,-17.366
49.634,-17.111
49.636,-16.712
49.638,-16.286
49.640,-15.927
49.642,-15.680
49.644,-15.527
49.646,-15.411
49.648,-15.248
49.650,-14.975
49.652,-14.553
49.654,-13.980
49.656,-13.269
49.658,-12.431
49.660,-11.468
49.662,-10.377
49.664,-9.173
49.666,-7.919
49.668,-6.734
49.670,-5.785
49.672,-5.241
49.674,-5.220
49.676,-5.739
49.678,-6.694
49.680,-7.878
49.682,-9.026
49.684,-9.886
49.686,-10.276
49.688,-10.122
49.690,-9.468
49.692,-8.460
49.694,-7.295
49.696,-6.193
49.698,-5.345
49.700,-4.882
49.702,-4.873
49.704,-5.303
49.706,-6.096
49.708,-7.122
49.710,-8.233
49.712,-9.284
49.714,-10.170
49.716,-10.838
49.718,-11.305
49.720,-11.643
49.722,-11.965
49.724,-12.393
49.726,-13.028
49.728,-13.918
49.730,-15.050
49.732,-16.348
49.734,-17.693
49.736,-18.939
49.738,-19.953
49.740,-20.634
49.742,-20.918
49.744,-20.771
49.746,-20.183
49.748,-19.141
49.750,-17.632
49.752,-15.653
49.754,-13.227
49.756,-10.439
49.758,-7.452
49.760,-4.491
49.762,-1.821
49.764,0.309
49.766,1.726
49.768,2.362
49.770,2.274
49.772,1.624
49.774,0.627
49.776,-0.499
49.778,-1.576
49.780,-2.498
49.782,-3.233
49.784,-3.794
49.786,-4.223
49.788,-4.552
49.790,-4.788
49.792,-4.917
49.794,-4.916
49.796,-4.761
49.798,-4.455
49.800,-4.030
49.802,-3.546
49.804,-3.088
49.806,-2.761
49.808,-2.673
49.810,-2.933
49.812,-3.625
49.814,-4.796
49.816,-6.429
49.818,-8.426
49.820,-10.602
49.822,-12.710
49.824,-14.484
49.826,-15.688
49.828,-16.179
49.830,-15.934
49.832,-15.033
49.834,-13.647
49.836,-11.972
49.838,-10.179
49.840,-8.390
49.842,-6.669
49.844,-5.045
49.846,-3.533
49.848,-2.158
49.850,-0.946
49.852,0.081
49.854,0.927
49.856,1.617
49.858,2.201
49.860,2.721
49.862,3.195
49.864,3.611
49.866,3.933
49.868,4.121
49.870,4.147
49.872,4.010
49.874,3.734
49.876,3.349
49.878,2.879
49.880,2.337
49.882,1.718
49.884,1.018
49.886,0.239
49.888,-0.612
49.890,-1.523
49.892,-2.480
49.894,-3.483
49.896,-4.539
49.898,-5.648
49.900,-6.801
49.902,-7.962
49.904,-9.071
49.906,-10.058
49.908,-10.860
49.910,-11.442
49.912,-11.803
49.914,-11.973
49.916,-11.994
49.918,-11.898
49.920,-11.688
49.922,-11.340
49.924,-10.812
49.926,-10.069
49.928,-9.102
49.930,-7.945
49.932,-6.662
49.934,-5.345
49.936,-4.083
49.938,-2.949
49.940,-1.989
49.942,-1.214
49.944,-0.603
49.946,-0.104
49.948,0.357
49.950,0.864
49.952,1.493
49.954,2.282
49.956,3.222
49.958,4.233
49.960,5.187
49.962,5.932
49.964,6.321
49.966,6.262
49.968,5.726
49.970,4.761
49.972,3.467
49.974,1.973
49.976,0.400
49.978,-1.155
49.980,-2.644
49.982,-4.059
49.984,-5.424
49.986,-6.780
49.988,-8.153
49.990,-9.546
49.992,-10.913
49.994,-12.165
49.996,-13.200
49.998,-13.921
50.000,-14.281
50.002,-14.307
50.004,-14.095
50.006,-13.798
50.008,-13.576
50.010,-13.559
50.012,-13.808
50.014,-14.310
50.016,-14.980
50.018,-15.679
50.020,-16.235
50.022,-16.466
50.024,-16.200
50.026,-15.296
50.028,-13.682
50.030,-11.372
50.032,-8.487
50.034,-5.233
50.036,-1.874
50.038,1.332
50.040,4.185
50.042,6.574
50.044,8.479
50.046,9.946
50.048,11.058
50.050,11.878
50.052,12.444
50.054,12.761
50.056,12.806
50.058,12.541
50.060,11.937
50.062,10.964
50.064,9.614
50.066,7.913
50.068,5.916
50.070,3.724
50.072,1.472
50.074,-0.683
50.076,-2.582
50.078,-4.088
50.080,-5.109
50.082,-5.595
50.084,-5.557
50.086,-5.048
50.088,-4.152
50.090,-2.978
50.092,-1.644
50.094,-0.271
50.096,1.027
50.098,2.147
50.100,3.010
50.102,3.568
50.104,3.817
50.106,3.802
50.108,3.616
50.110,3.381
50.112,3.241
50.114,3.327
50.116,3.740
50.118,4.536
50.120,5.708
50.122,7.198
50.124,8.878
50.126,10.565
50.128,12.048
50.130,13.120
50.132,13.610
50.134,13.438
50.136,12.639
50.138,11.364
50.140,9.851
50.142,8.364
50.144,7.136
50.146,6.308
50.148,5.913
50.150,5.874
50.152,6.059
50.154,6.300
50.156,6.472
50.158,6.487
50.160,6.314
50.162,5.980
50.164,5.525
50.166,5.008
50.168,4.469
50.170,3.936
50.172,3.415
50.174,2.896
50.176,2.362
50.178,1.804
50.180,1.231
50.182,0.681
50.184,0.217
50.186,-0.080
50.188,-0.129
50.190,0.129
50.192,0.719
50.194,1.619
50.196,2.756
50.198,4.018
50.200,5.260
50.202,6.332
50.204,7.094
50.206,7.452
50.208,7.362
50.210,6.863
50.212,6.047
50.214,5.046
50.216,3.999
50.218,3.011
50.220,2.144
50.222,1.424
50.224,0.864
50.226,0.496
50.228,0.378
50.230,0.582
50.232,1.158
50.234,2.086
50.236,3.249
50.238,4.439
50.240,5.401
50.242,5.900
50.244,5.780
50.246,5.015
50.248,3.707
50.250,2.069
50.252,0.368
50.254,-1.121
50.256,-2.161
50.258,-2.584
50.260,-2.308
50.262,-1.343
50.264,0.199
50.266,2.134
50.268,4.220
50.270,6.203
50.272,7.862
50.274,9.042
50.276,9.669
50.278,9.747
50.280,9.335
50.282,8.522
50.284,7.394
50.286,6.035
50.288,4.522
50.290,2.932
50.292,1.361
50.294,-0.081
50.296,-1.289
50.298,-2.169
50.300,-2.676
50.302,-2.815
50.304,-2.643
50.306,-2.257
50.308,-1.769
50.310,-1.281
50.312,-0.869
50.314,-0.561
50.316,-0.345
50.318,-0.159
50.320,0.077
50.322,0.458
50.324,1.061
50.326,1.916
50.328,2.999
50.330,4.217
50.332,5.432
50.334,6.490
50.336,7.254
50.338,7.665
50.340,7.736
50.342,7.560
50.344,7.283
50.346,7.051
50.348,6.976
50.350,7.091
50.352,7.348
50.354,7.632
50.356,7.799
50.358,7.716
50.360,7.302
50.362,6.546
50.364,5.517
50.366,4.332
50.368,3.123
50.370,2.005
50.372,1.045
50.374,0.255
50.376,-0.397
50.378,-0.967
50.380,-1.515
50.382,-2.096
50.384,-2.751
50.386,-3.525
50.388,-4.463
50.390,-5.614
50.392,-7.018
50.394,-8.688
50.396,-10.595
50.398,-12.661
50.400,-14.771
50.402,-16.777
50.404,-18.516
50.406,-19.810
50.408,-20.471
50.410,-20.302
50.412,-19.122
50.414,-16.800
50.416,-13.299
50.418,-8.726
50.420,-3.341
50.422,2.464
50.424,8.230
50.426,13.506
50.428,17.927
50.430,21.269
50.432,23.457
50.434,24.559
50.436,24.738
50.438,24.213
50.440,23.226
50.442,22.019
50.444,20.800
50.446,19.738
50.448,18.939
50.450,18.443
50.452,18.219
50.454,18.178
50.456,18.194
50.458,18.130
50.460,17.856
50.462,17.264
50.464,16.291
50.466,14.916
50.468,13.170
50.470,11.146
50.472,8.992
50.474,6.890
50.476,5.029
50.478,3.563
50.480,2.579
50.482,2.077
50.484,1.970
50.486,2.102
50.488,2.290
50.490,2.361
50.492,2.182
50.494,1.703
50.496,0.949
50.498,0.018
50.500,-0.936
50.502,-1.739
50.504,-2.222
50.506,-2.263
50.508,-1.806
50.510,-0.864
50.512,0.471
50.514,2.072
50.516,3.794
50.518,5.523
50.520,7.192
50.522,8.790
50.524,10.345
50.526,11.878
50.528,13.374
50.530,14.755
50.532,15.880
50.534,16.567
50.536,16.653
50.538,16.034
50.540,14.709
50.542,12.787
50.544,10.482
50.546,8.072
50.548,5.871
50.550,4.156
50.552,3.142
50.554,2.933
50.556,3.506
50.558,4.704
50.560,6.257
50.562,7.842
50.564,9.142
50.566,9.910
50.568,10.016
50.570,9.468
50.572,8.391
50.574,6.983
50.576,5.463
50.578,4.029
50.580,2.825
50.582,1.941
50.584,1.410
50.586,1.227
50.588,1.343
50.590,1.691
50.592,2.171
50.594,2.676
50.596,3.113
50.598,3.416
50.600,3.576
50.602,3.627
50.604,3.649
50.606,3.737
50.608,3.968
50.610,4.402
50.612,5.058
50.614,5.936
50.616,7.015
50.618,8.268
50.620,9.659
50.622,11.136
50.624,12.629
50.626,14.050
50.628,15.296
50.630,16.261
50.632,16.856
50.634,17.014
50.636,16.698
50.638,15.905
50.640,14.669
50.642,13.053
50.644,11.149
50.646,9.071
50.648,6.946
50.650,4.911
50.652,3.102
50.654,1.646
50.656,0.648
50.658,0.183
50.660,0.279
50.662,0.900
50.664,1.951
50.666,3.276
50.668,4.697
50.670,6.029
50.672,7.130
50.674,7.906
50.676,8.326
50.678,8.393
50.680,8.133
50.682,7.570
50.684,6.729
50.686,5.653
50.688,4.424
50.690,3.179
50.692,2.110
50.694,1.439
50.696,1.361
50.698,2.006
50.700,3.394
50.702,5.424
50.704,7.884
50.706,10.490
50.708,12.932
50.710,14.913
50.712,16.199
50.714,16.634
50.716,16.183
50.718,14.910
50.720,13.004
50.722,10.745
50.724,8.476
50.726,6.535
50.728,5.200
50.730,4.633
50.732,4.850
50.734,5.708
50.736,6.964
50.738,8.310
50.740,9.453
50.742,10.165
50.744,10.321
50.746,9.919
50.748,9.039
50.750,7.842
50.752,6.525
50.754,5.279
50.756,4.265
50.758,3.587
50.760,3.290
50.762,3.359
50.764,3.732
50.766,4.321
50.768,5.029
50.770,5.766
50.772,6.452
50.774,7.024
50.776,7.444
50.778,7.680
50.780,7.726
50.782,7.590
50.784,7.292
50.786,6.857
50.788,6.313
50.790,5.688
50.792,5.021
50.794,4.361
50.796,3.774
50.798,3.349
50.800,3.180
50.802,3.338
50.804,3.853
50.806,4.681
50.808,5.699
50.810,6.729
50.812,7.576
50.814,8.071
50.816,8.123
50.818,7.744
50.820,7.027
50.822,6.139
50.824,5.259
50.826,4.547
50.828,4.112
50.830,4.007
50.832,4.208
50.834,4.653
50.836,5.222
50.838,5.772
50.840,6.163
50.842,6.278
50.844,6.059
50.846,5.519
50.848,4.739
50.850,3.842
50.852,2.954
50.854,2.160
50.856,1.487
50.858,0.908
50.860,0.364
50.862,-0.191
50.864,-0.762
50.866,-1.301
50.868,-1.718
50.870,-1.901
50.872,-1.767
50.874,-1.279
50.876,-0.475
50.878,0.538
50.880,1.600
50.882,2.520
50.884,3.118
50.886,3.260
50.888,2.882
50.890,2.014
50.892,0.782
50.894,-0.622
50.896,-1.962
50.898,-3.018
50.900,-3.619
50.902,-3.683
50.904,-3.230
50.906,-2.367
50.908,-1.262
50.910,-0.099
50.912,0.954
50.914,1.780
50.916,2.319
50.918,2.566
50.920,2.550
50.922,2.317
50.924,1.906
50.926,1.353
50.928,0.686
50.930,-0.061
50.932,-0.836
50.934,-1.569
50.936,-2.176
50.938,-2.565
50.940,-2.660
50.942,-2.408
50.944,-1.793
50.946,-0.834
50.948,0.405
50.950,1.834
50.952,3.332
50.954,4.767
50.956,5.995
50.958,6.890
50.960,7.348
50.962,7.307
50.964,6.764
50.966,5.771
50.968,4.437
50.970,2.916
50.972,1.391
50.974,0.061
50.976,-0.885
50.978,-1.287
50.980,-1.045
50.982,-0.136
50.984,1.362
50.986,3.278
50.988,5.370
50.990,7.364
50.992,9.000
50.994,10.095
50.996,10.543
50.998,10.351
51.000,9.610
51.002,8.463
51.004,7.093
51.006,5.662
51.008,4.324
51.010,3.185
51.012,2.303
51.014,1.680
51.016,1.268
51.018,0.981
51.020,0.718
51.022,0.389
51.024,-0.069
51.026,-0.683
51.028,-1.447
51.030,-2.346
51.032,-3.356
51.034,-4.461
51.036,-5.633
51.038,-6.822
51.040,-7.932
51.042,-8.827
51.044,-9.339
51.046,-9.311
51.048,-8.650
51.050,-7.348
51.052,-5.528
51.054,-3.413
51.056,-1.298
51.058,0.517
51.060,1.774
51.062,2.314
51.064,2.101
51.066,1.206
51.068,-0.206
51.070,-1.914
51.072,-3.697
51.074,-5.354
51.076,-6.747
51.078,-7.799
51.080,-8.511
51.082,-8.943
51.084,-9.195
51.086,-9.383
51.088,-9.622
51.090,-9.992
51.092,-10.541
51.094,-11.262
51.096,-12.115
51.098,-13.029
51.100,-13.919
51.102,-14.699
51.104,-15.294
51.106,-15.645
51.108,-15.718
51.110,-15.494
51.112,-14.980
51.114,-14.213
51.116,-13.265
51.118,-12.251
51.120,-11.316
51.122,-10.618
51.124,-10.299
51.126,-10.444
51.128,-11.061
51.130,-12.061
51.132,-13.265
51.134,-14.454
51.136,-15.395
51.138,-15.907
51.140,-15.899
51.142,-15.391
51.144,-14.521
51.146,-13.505
51.148,-12.607
51.150,-12.069
51.152,-12.063
51.154,-12.653
51.156,-13.776
51.158,-15.257
51.160,-16.856
51.162,-18.313
51.164,-19.411
51.166,-20.017
51.168,-20.111
51.170,-19.781
51.172,-19.203
51.174,-18.609
51.176,-18.240
51.178,-18.297
51.180,-18.913
51.182,-20.116
51.184,-21.816
51.186,-23.834
51.188,-25.915
51.190,-27.791
51.192,-29.234
51.194,-30.108
51.196,-30.400
51.198,-30.225
51.200,-29.796
51.202,-29.367
51.204,-29.170
51.206,-29.367
51.208,-30.000
51.210,-31.000
51.212,-32.199
51.214,-33.365
51.216,-34.255
51.218,-34.649
51.220,-34.399
51.222,-33.456
51.224,-31.869
51.226,-29.800
51.228,-27.477
51.230,-25.156
51.232,-23.054
51.234,-21.291
51.236,-19.862
51.238,-18.624
51.240,-17.345
51.242,-15.769
51.244,-13.688
51.246,-11.020
51.248,-7.847
51.250,-4.412
51.252,-1.067
51.254,1.788
51.256,3.804
51.258,4.745
51.260,4.547
51.262,3.321
51.264,1.340
51.266,-1.019
51.268,-3.346
51.270,-5.263
51.272,-6.488
51.274,-6.879
51.276,-6.445
51.278,-5.345
51.280,-3.852
51.282,-2.308
51.284,-1.054
51.286,-0.367
51.288,-0.412
51.290,-1.209
51.292,-2.636
51.294,-4.463
51.296,-6.399
51.298,-8.177
51.300,-9.595
51.302,-10.559
51.304,-11.079
51.306,-11.241
51.308,-11.160
51.310,-10.937
51.312,-10.632
51.314,-10.260
51.316,-9.819
51.318,-9.303
51.320,-8.740
51.322,-8.173
51.324,-7.654
51.326,-7.216
51.328,-6.857
51.330,-6.547
51.332,-6.243
51.334,-5.914
51.336,-5.566
51.338,-5.230
51.340,-4.943
51.342,-4.724
51.344,-4.544
51.346,-4.330
51.348,-3.999
51.350,-3.483
51.352,-2.778
51.354,-1.947
51.356,-1.110
51.358,-0.412
51.360,0.030
51.362,0.144
51.364,-0.078
51.366,-0.598
51.368,-1.359
51.370,-2.302
51.372,-3.380
51.374,-4.541
51.376,-5.713
51.378,-6.780
51.380,-7.576
51.382,-7.924
51.384,-7.662
51.386,-6.708
51.388,-5.083
51.390,-2.932
51.392,-0.485
51.394,1.984
51.396,4.220
51.398,6.034
51.400,7.323
51.402,8.067
51.404,8.315
51.406,8.149
51.408,7.673
51.410,7.000
51.412,6.244
51.414,5.517
51.416,4.913
51.418,4.490
51.420,4.246
51.422,4.139
51.424,4.080
51.426,3.970
51.428,3.740
51.430,3.365
51.432,2.873
51.434,2.321
51.436,1.774
51.438,1.262
51.440,0.770
51.442,0.246
51.444,-0.391
51.446,-1.212
51.448,-2.263
51.450,-3.555
51.452,-5.056
51.454,-6.712
51.456,-8.449
51.458,-10.179
51.460,-11.820
51.462,-13.289
51.464,-14.516
51.466,-15.450
51.468,-16.065
51.470,-16.348
51.472,-16.296
51.474,-15.900
51.476,-15.141
51.478,-14.002
51.480,-12.484
51.482,-10.630
51.484,-8.538
51.486,-6.354
51.488,-4.249
51.490,-2.388
51.492,-0.898
51.494,0.153
51.496,0.764
51.498,0.994
51.500,0.943
51.502,0.746
51.504,0.553
51.506,0.510
51.508,0.743
51.510,1.327
51.512,2.263
51.514,3.464
51.516,4.774
51.518,5.978
51.520,6.876
51.522,7.305
51.524,7.187
51.526,6.535
51.528,5.439
51.530,4.046
51.532,2.512
51.534,0.987
51.536,-0.416
51.538,-1.632
51.540,-2.640
51.542,-3.472
51.544,-4.195
51.546,-4.895
51.548,-5.651
51.550,-6.500
51.552,-7.410
51.554,-8.276
51.556,-8.932
51.558,-9.185
51.560,-8.873
51.562,-7.908
51.564,-6.308
51.566,-4.201
51.568,-1.794
51.570,0.657
51.572,2.916
51.574,4.788
51.576,6.161
51.578,7.000
51.580,7.337
51.582,7.254
51.584,6.860
51.586,6.268
51.588,5.589
51.590,4.914
51.592,4.321
51.594,3.865
51.596,3.579
51.598,3.477
51.600,3.558
51.602,3.817
51.604,4.241
51.606,4.812
51.608,5.514
51.610,6.311
51.612,7.144
51.614,7.925
51.616,8.541
51.618,8.874
51.620,8.831
51.622,8.358
51.624,7.472
51.626,6.243
51.628,4.774
51.630,3.147
51.632,1.410
51.634,-0.461
51.636,-2.539
51.638,-4.892
51.640,-7.541
51.642,-10.402
51.644,-13.280
51.646,-15.884
51.648,-17.892
51.650,-19.010
51.652,-19.049
51.654,-17.940
51.656,-15.765
51.658,-12.714
51.660,-9.061
51.662,-5.113
51.664,-1.175
51.666,2.483
51.668,5.657
51.670,8.209
51.672,10.080
51.674,11.278
51.676,11.860
51.678,11.914
51.680,11.533
51.682,10.801
51.684,9.779
51.686,8.517
51.688,7.059
51.690,5.445
51.692,3.729
51.694,1.979
51.696,0.279
51.698,-1.287
51.700,-2.651
51.702,-3.774
51.704,-4.665
51.706,-5.385
51.708,-6.026
51.710,-6.696
51.712,-7.477
51.714,-8.405
51.716,-9.468
51.718,-10.610
51.720,-11.774
51.722,-12.921
51.724,-14.042
51.726,-15.147
51.728,-16.235
51.730,-17.256
51.732,-18.098
